id,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,female,male,wep,activity_category
12029,male,36,183,84,13,89,40.1,False,True,52,5
12030,male,26,180,84,14,94,40.3,False,True,70,5
12031,male,44,175,73,14,95,40.4,False,True,70,5
12032,male,20,184,83,3,74,38.9,False,True,12,0
12033,male,58,177,84,8,87,39.4,False,True,32,5
12034,male,27,200,104,22,97,40.2,False,True,110,5
12035,female,44,157,64,25,99,40.8,True,False,125,5
12036,female,64,166,64,13,99,40.3,True,False,65,5
12037,male,22,188,93,26,112,40.8,False,True,156,7
12038,male,57,196,96,19,101,40.8,False,True,95,7
12039,male,21,193,86,12,102,40.4,False,True,60,7
12040,male,67,188,90,15,106,40.3,False,True,75,7
12041,female,41,149,55,16,96,40.1,True,False,80,5
12042,female,29,138,45,28,105,40.6,True,False,140,7
12043,female,56,165,67,21,96,40.8,True,False,105,5
12044,female,24,171,72,27,101,41.0,True,False,135,7
12045,male,74,186,86,22,110,40.5,False,True,132,7
12046,female,55,179,74,16,105,40.5,True,False,80,7
12047,female,64,182,74,3,87,38.7,True,False,12,5
12048,female,21,168,65,29,100,41.1,True,False,145,7
12049,female,27,156,55,18,94,40.4,True,False,90,5
12050,male,27,195,90,9,92,39.9,False,True,45,5
12051,male,63,179,83,16,92,40.2,False,True,80,5
12052,female,20,164,61,30,109,40.8,True,False,150,7
12053,male,65,179,82,2,77,37.9,False,True,8,0
12054,male,68,191,97,5,76,38.9,False,True,20,0
12055,male,44,187,89,13,94,40.2,False,True,65,5
12056,male,27,187,92,13,92,40.0,False,True,65,5
12057,female,26,173,66,26,104,41.0,True,False,130,7
12058,female,48,156,54,9,93,39.7,True,False,45,5
12059,female,52,152,56,24,97,40.8,True,False,120,5
12060,female,55,141,52,16,103,40.1,True,False,80,7
12061,male,67,178,80,15,87,40.6,False,True,60,5
12062,male,29,188,89,29,111,40.8,False,True,174,7
12063,male,30,186,87,9,96,39.5,False,True,45,5
12064,male,20,178,79,10,92,39.5,False,True,50,5
12065,female,28,167,65,5,79,39.1,True,False,20,0
12066,male,35,184,84,8,80,39.7,False,True,32,5
12067,male,30,182,82,11,85,39.6,False,True,44,5
12068,female,74,171,68,14,95,40.3,True,False,70,5
12069,female,39,155,54,29,114,41.0,True,False,174,7
12070,male,26,180,83,11,89,39.5,False,True,44,5
12071,female,30,148,52,7,88,39.2,True,False,28,5
12072,female,25,169,66,11,92,39.8,True,False,55,5
12073,male,22,199,97,24,104,40.6,False,True,120,7
12074,female,25,162,69,28,101,41.2,True,False,140,7
12075,female,28,171,68,18,99,40.3,True,False,90,5
12076,female,63,153,49,22,101,40.9,True,False,110,7
12077,female,27,158,56,14,96,39.8,True,False,70,5
12078,female,38,159,59,22,94,40.4,True,False,110,5
12079,female,48,174,78,14,102,40.1,True,False,70,7
12080,female,27,149,55,25,98,40.6,True,False,125,5
12081,male,71,183,84,14,97,40.1,False,True,70,5
12082,male,32,182,83,17,108,40.4,False,True,85,7
12083,male,61,183,85,20,99,40.7,False,True,100,5
12084,female,50,172,68,25,101,40.8,True,False,125,7
12085,female,22,159,59,6,87,39.4,True,False,24,5
12086,male,61,178,82,16,102,40.4,False,True,80,7
12087,male,56,204,107,13,91,40.0,False,True,65,5
12088,female,55,162,60,20,94,40.1,True,False,100,5
12089,male,72,185,89,12,85,40.1,False,True,48,5
12090,female,44,158,54,12,100,40.1,True,False,60,7
12091,female,34,158,61,12,85,39.9,True,False,48,5
12092,male,35,202,112,15,92,40.1,False,True,75,5
12093,male,53,181,79,15,98,40.2,False,True,75,5
12094,female,46,166,68,12,101,40.1,True,False,60,7
12095,male,59,173,78,10,95,39.8,False,True,50,5
12096,male,22,172,69,5,91,38.9,False,True,25,5
12097,female,38,177,78,4,79,38.9,True,False,16,0
12098,male,46,190,87,8,89,39.6,False,True,32,5
12099,male,52,172,82,29,111,40.9,False,True,174,7
12100,female,24,155,55,26,114,40.5,True,False,156,7
12101,male,24,181,78,16,91,39.7,False,True,80,5
12102,female,25,149,54,11,95,39.7,True,False,55,5
12103,female,69,154,59,16,99,40.8,True,False,80,5
12104,male,46,179,84,1,78,37.3,False,True,4,0
12105,male,23,186,88,4,84,38.7,False,True,16,5
12106,male,60,189,90,10,90,39.3,False,True,50,5
12107,male,31,194,94,29,111,40.9,False,True,174,7
12108,male,31,189,88,12,98,40.1,False,True,60,5
12109,female,33,153,54,12,93,39.8,True,False,60,5
12110,female,62,160,64,7,80,39.4,True,False,28,5
12111,male,21,177,81,20,97,40.8,False,True,100,5
12112,male,52,187,97,7,94,39.5,False,True,35,5
12113,female,44,173,69,26,109,40.8,True,False,130,7
12114,female,64,158,59,22,92,40.6,True,False,110,5
12115,female,33,161,65,5,82,39.0,True,False,20,5
12116,female,20,163,58,4,81,38.9,True,False,16,5
12117,female,58,159,58,20,101,40.7,True,False,100,7
12118,female,27,153,53,24,109,41.0,True,False,120,7
12119,female,38,157,59,11,85,40.0,True,False,44,5
12120,male,29,188,86,4,85,39.1,False,True,16,5
12121,male,53,175,75,7,95,39.9,False,True,35,5
12122,male,25,173,72,22,93,40.5,False,True,110,5
12123,male,25,177,82,2,85,38.1,False,True,8,5
12124,male,30,199,103,22,92,40.4,False,True,110,5
12125,male,31,173,77,13,95,40.2,False,True,65,5
12126,female,20,166,60,15,98,40.3,True,False,75,5
12127,male,69,181,86,15,92,40.1,False,True,75,5
12128,male,52,183,84,18,100,40.4,False,True,90,7
12129,female,23,154,51,9,91,39.7,True,False,45,5
12130,female,20,177,66,8,83,39.7,True,False,32,5
12131,male,61,198,108,9,92,40.1,False,True,45,5
12132,male,41,174,83,6,84,39.6,False,True,24,5
12133,female,21,151,49,14,101,40.3,True,False,70,7
12134,male,68,179,85,13,91,40.0,False,True,65,5
12135,female,25,157,56,28,109,41.2,True,False,140,7
12136,female,22,176,74,8,88,39.5,True,False,32,5
12137,male,48,173,79,21,96,40.7,False,True,105,5
12138,male,36,187,91,7,78,39.5,False,True,28,0
12139,female,55,162,64,28,111,40.7,True,False,168,7
12140,female,34,144,50,7,83,39.3,True,False,28,5
12141,male,37,186,84,16,95,40.2,False,True,80,5
12142,male,73,184,90,10,90,39.6,False,True,50,5
12143,male,46,181,87,27,106,40.8,False,True,135,7
12144,female,76,162,66,15,87,39.9,True,False,60,5
12145,female,68,162,62,16,103,40.5,True,False,80,7
12146,female,22,161,53,7,83,39.5,True,False,28,5
12147,male,31,188,89,7,90,39.1,False,True,35,5
12148,female,23,176,67,11,85,39.6,True,False,44,5
12149,male,20,209,109,23,99,40.6,False,True,115,5
12150,female,40,163,63,4,81,38.9,True,False,16,5
12151,male,60,175,83,5,87,39.4,False,True,20,5
12152,male,49,186,86,9,95,39.4,False,True,45,5
12153,male,56,187,90,8,87,39.8,False,True,32,5
12154,male,25,180,81,7,84,39.5,False,True,28,5
12155,female,48,142,48,11,95,40.1,True,False,55,5
12156,male,26,192,90,11,89,40.0,False,True,44,5
12157,female,44,152,56,23,111,40.7,True,False,138,7
12158,female,46,162,61,15,100,40.1,True,False,75,7
12159,female,40,151,55,24,111,40.4,True,False,144,7
12160,female,39,156,53,17,103,40.2,True,False,85,7
12161,male,41,182,79,5,86,39.1,False,True,20,5
12162,female,79,178,80,25,104,40.5,True,False,125,7
12163,male,31,182,88,11,101,39.9,False,True,55,7
12164,male,26,169,72,2,82,38.3,False,True,8,5
12165,male,35,184,85,15,93,40.0,False,True,75,5
12166,female,72,159,61,11,83,39.9,True,False,44,5
12167,female,60,171,70,5,85,39.1,True,False,20,5
12168,female,35,164,59,10,88,40.0,True,False,40,5
12169,female,65,177,69,11,96,39.9,True,False,55,5
12170,male,34,179,82,7,80,39.6,False,True,28,5
12171,female,32,163,66,19,101,40.7,True,False,95,7
12172,male,24,164,64,17,97,40.1,False,True,85,5
12173,female,27,169,67,19,109,40.3,True,False,95,7
12174,male,45,190,87,14,98,40.0,False,True,70,5
12175,male,22,179,78,20,102,40.3,False,True,100,7
12176,female,43,162,60,30,99,40.8,True,False,150,5
12177,female,47,173,74,10,97,39.8,True,False,50,5
12178,male,30,204,98,27,116,41.0,False,True,162,7
12179,male,36,164,66,18,92,40.4,False,True,90,5
12180,female,24,169,71,4,77,38.8,True,False,16,0
12181,female,60,158,63,25,100,40.7,True,False,125,7
12182,male,79,184,87,21,100,40.5,False,True,105,7
12183,male,32,176,74,21,106,40.5,False,True,105,7
12184,female,55,165,63,11,89,40.0,True,False,44,5
12185,female,66,169,73,10,88,39.6,True,False,40,5
12186,female,48,168,63,1,79,37.9,True,False,4,0
12187,female,31,169,69,1,74,37.6,True,False,4,0
12188,female,47,162,63,10,81,39.9,True,False,40,5
12189,male,32,186,84,10,85,39.9,False,True,40,5
12190,male,30,206,106,6,92,39.2,False,True,30,5
12191,male,22,195,95,29,108,41.0,False,True,145,7
12192,female,27,170,66,21,113,40.5,True,False,126,7
12193,female,77,160,61,9,82,39.3,True,False,36,5
12194,male,41,178,83,25,115,40.5,False,True,150,7
12195,male,22,197,94,25,108,40.6,False,True,125,7
12196,female,35,154,52,26,106,40.7,True,False,130,7
12197,male,47,171,75,29,116,41.1,False,True,174,7
12198,female,68,157,57,13,92,40.1,True,False,65,5
12199,male,32,184,80,28,117,40.7,False,True,168,7
12200,male,50,206,111,25,117,40.5,False,True,150,7
12201,female,43,168,61,8,89,39.7,True,False,32,5
12202,male,45,177,81,18,85,40.7,False,True,72,5
12203,female,26,161,60,21,98,40.8,True,False,105,5
12204,male,35,182,84,22,98,41.0,False,True,110,5
12205,female,20,169,64,2,75,38.2,True,False,8,0
12206,female,35,157,60,30,97,41.1,True,False,150,5
12207,male,35,178,76,27,104,41.2,False,True,135,7
12208,female,33,167,62,17,95,40.3,True,False,85,5
12209,male,35,186,90,14,100,40.0,False,True,70,7
12210,female,25,166,63,17,97,40.2,True,False,85,5
12211,female,24,174,72,5,89,39.3,True,False,20,5
12212,female,27,155,53,22,108,40.6,True,False,110,7
12213,female,62,158,59,29,111,41.0,True,False,174,7
12214,male,53,179,83,26,106,40.8,False,True,130,7
12215,female,40,162,62,13,83,40.0,True,False,52,5
12216,female,24,162,61,2,84,38.2,True,False,8,5
12217,male,60,173,73,22,108,40.8,False,True,110,7
12218,male,79,196,100,21,93,40.4,False,True,105,5
12219,female,51,166,65,25,91,40.5,True,False,125,5
12220,female,27,157,54,17,96,40.2,True,False,85,5
12221,female,20,156,51,20,88,40.5,True,False,80,5
12222,male,31,175,76,16,89,40.2,False,True,64,5
12223,male,78,174,77,28,105,40.8,False,True,140,7
12224,female,50,166,65,4,86,39.0,True,False,16,5
12225,female,40,165,64,2,79,38.3,True,False,8,0
12226,female,54,175,75,12,101,39.9,True,False,60,7
12227,male,61,200,99,9,78,39.7,False,True,36,0
12228,male,23,192,84,10,85,39.8,False,True,40,5
12229,female,62,151,52,8,87,39.5,True,False,32,5
12230,female,25,167,64,20,100,40.4,True,False,100,7
12231,male,22,173,74,20,98,40.4,False,True,100,5
12232,female,34,165,60,5,91,39.3,True,False,25,5
12233,male,26,196,101,15,92,40.2,False,True,75,5
12234,female,23,177,78,20,96,40.5,True,False,100,5
12235,female,74,158,58,15,88,39.8,True,False,60,5
12236,female,44,173,75,27,115,40.7,True,False,162,7
12237,male,50,202,102,2,81,38.3,False,True,8,5
12238,female,40,178,77,14,89,40.3,True,False,56,5
12239,male,27,200,97,12,98,40.2,False,True,60,5
12240,female,31,150,51,8,80,39.5,True,False,32,5
12241,female,74,170,73,10,86,40.0,True,False,40,5
12242,male,40,181,87,9,93,39.5,False,True,45,5
12243,male,43,172,74,18,92,40.0,False,True,90,5
12244,female,33,164,65,26,105,40.6,True,False,130,7
12245,male,52,184,85,6,89,39.2,False,True,24,5
12246,female,54,159,58,6,90,39.0,True,False,30,5
12247,male,42,167,76,29,108,40.6,False,True,145,7
12248,male,20,189,85,11,95,40.0,False,True,55,5
12249,male,31,196,93,2,83,38.6,False,True,8,5
12250,female,27,167,63,3,83,38.4,True,False,12,5
12251,male,38,186,89,23,99,40.4,False,True,115,5
12252,male,34,183,84,16,90,40.0,False,True,80,5
12253,male,38,189,90,20,99,40.7,False,True,100,5
12254,male,34,185,94,4,85,38.8,False,True,16,5
12255,male,24,189,93,20,93,40.4,False,True,100,5
12256,female,39,159,62,25,111,40.8,True,False,150,7
12257,male,47,186,92,14,102,40.3,False,True,70,7
12258,female,47,176,77,13,87,40.2,True,False,52,5
12259,female,53,164,66,3,80,38.8,True,False,12,5
12260,male,36,200,100,7,85,39.5,False,True,28,5
12261,male,33,201,103,20,98,40.4,False,True,100,5
12262,male,22,181,85,28,112,40.4,False,True,168,7
12263,female,24,147,48,4,91,38.8,True,False,20,5
12264,female,52,181,76,18,96,40.3,True,False,90,5
12265,male,36,178,77,29,105,41.2,False,True,145,7
12266,male,72,179,82,25,99,40.7,False,True,125,5
12267,male,71,198,103,22,111,41.0,False,True,132,7
12268,male,55,172,73,17,89,40.3,False,True,68,5
12269,male,24,191,89,3,73,38.5,False,True,12,0
12270,male,42,192,92,7,91,38.9,False,True,35,5
12271,male,73,199,97,22,107,40.9,False,True,110,7
12272,female,47,169,69,28,113,40.5,True,False,168,7
12273,male,56,179,83,29,110,40.9,False,True,174,7
12274,male,49,188,91,16,97,40.2,False,True,80,5
12275,female,55,161,61,23,110,40.7,True,False,138,7
12276,female,74,151,58,23,97,40.7,True,False,115,5
12277,male,39,175,74,9,93,39.5,False,True,45,5
12278,male,40,170,79,17,103,40.4,False,True,85,7
12279,female,21,172,71,10,88,39.8,True,False,40,5
12280,female,62,167,64,3,86,38.8,True,False,12,5
12281,male,44,196,102,17,107,40.4,False,True,85,7
12282,male,23,189,93,12,98,39.9,False,True,60,5
12283,male,37,206,111,20,98,40.3,False,True,100,5
12284,male,44,210,106,19,90,40.2,False,True,95,5
12285,male,24,191,90,23,98,40.7,False,True,115,5
12286,female,29,161,57,10,91,39.9,True,False,50,5
12287,male,76,177,82,6,98,39.6,False,True,30,5
12288,female,43,165,64,27,111,40.6,True,False,162,7
12289,female,67,166,65,20,103,40.6,True,False,100,7
12290,female,42,156,60,22,102,40.4,True,False,110,7
12291,female,31,145,46,28,104,40.7,True,False,140,7
12292,male,78,184,92,24,97,40.8,False,True,120,5
12293,female,24,193,83,5,82,38.7,True,False,20,5
12294,male,43,204,107,13,94,40.1,False,True,65,5
12295,male,25,181,82,3,81,38.7,False,True,12,5
12296,female,69,179,82,23,109,40.5,True,False,115,7
12297,male,20,180,79,10,94,39.9,False,True,50,5
12298,female,31,151,52,5,79,39.1,True,False,20,0
12299,male,26,194,99,8,85,39.6,False,True,32,5
12300,female,56,163,65,21,108,40.8,True,False,105,7
12301,male,69,168,70,18,99,40.5,False,True,90,5
12302,male,49,185,93,22,99,40.5,False,True,110,5
12303,male,42,192,89,15,85,40.3,False,True,60,5
12304,female,57,160,61,25,104,40.7,True,False,125,7
12305,female,53,168,65,21,102,40.5,True,False,105,7
12306,male,51,182,85,12,90,39.8,False,True,60,5
12307,female,37,162,60,19,98,40.3,True,False,95,5
12308,male,32,177,77,29,102,40.6,False,True,145,7
12309,female,21,162,60,16,96,40.0,True,False,80,5
12310,female,39,156,59,26,104,40.7,True,False,130,7
12311,female,50,171,65,13,89,40.3,True,False,52,5
12312,male,35,156,57,10,88,39.5,False,True,40,5
12313,male,77,193,97,13,87,39.9,False,True,52,5
12314,male,37,199,101,7,91,39.1,False,True,35,5
12315,female,57,157,60,27,110,40.7,True,False,162,7
12316,female,63,179,73,20,95,40.3,True,False,100,5
12317,male,20,174,74,18,95,40.3,False,True,90,5
12318,female,35,160,63,9,90,39.6,True,False,45,5
12319,male,25,188,91,9,97,39.6,False,True,45,5
12320,female,26,166,68,24,105,40.8,True,False,120,7
12321,male,21,191,87,25,105,40.6,False,True,125,7
12322,female,26,163,63,10,89,39.3,True,False,40,5
12323,male,77,186,93,7,81,39.2,False,True,28,5
12324,female,47,153,56,15,109,39.8,True,False,75,7
12325,male,20,179,80,6,84,39.0,False,True,24,5
12326,male,23,185,85,14,97,40.5,False,True,70,5
12327,male,29,185,88,16,96,40.3,False,True,80,5
12328,male,64,183,90,22,93,40.7,False,True,110,5
12329,male,38,168,67,11,82,39.7,False,True,44,5
12330,female,24,158,52,29,103,41.1,True,False,145,7
12331,male,21,180,77,12,90,39.9,False,True,60,5
12332,male,75,182,88,11,94,39.9,False,True,55,5
12333,female,64,157,59,3,84,38.6,True,False,12,5
12334,male,41,218,119,18,85,40.2,False,True,72,5
12335,male,50,193,92,13,93,39.7,False,True,65,5
12336,male,21,195,93,6,93,39.2,False,True,30,5
12337,male,31,164,66,27,118,40.8,False,True,162,7
12338,female,40,178,73,8,88,39.7,True,False,32,5
12339,male,79,167,75,8,89,39.6,False,True,32,5
12340,male,50,196,97,20,92,40.4,False,True,100,5
12341,male,22,194,91,28,108,40.6,False,True,140,7
12342,male,33,193,94,9,81,40.2,False,True,36,5
12343,male,38,200,104,13,86,40.1,False,True,52,5
12344,male,25,179,77,29,114,41.1,False,True,174,7
12345,female,77,178,77,29,108,41.3,True,False,145,7
12346,male,20,200,94,25,103,40.7,False,True,125,7
12347,female,29,190,79,15,97,39.9,True,False,75,5
12348,female,27,168,60,11,89,39.8,True,False,44,5
12349,female,29,181,71,5,81,39.0,True,False,20,5
12350,female,41,167,65,22,100,40.7,True,False,110,7
12351,male,30,193,89,25,113,40.7,False,True,150,7
12352,male,23,187,90,12,99,40.5,False,True,60,5
12353,female,30,164,60,18,96,40.6,True,False,90,5
12354,female,36,168,69,19,95,40.7,True,False,95,5
12355,female,66,187,82,11,92,40.0,True,False,55,5
12356,male,63,176,79,12,90,39.8,False,True,60,5
12357,female,46,171,68,15,86,40.3,True,False,60,5
12358,female,31,170,70,30,100,41.0,True,False,150,7
12359,male,23,194,97,9,82,39.4,False,True,36,5
12360,female,21,164,60,23,102,40.4,True,False,115,7
12361,male,56,183,80,24,108,40.8,False,True,120,7
12362,male,21,185,88,12,97,39.9,False,True,60,5
12363,male,27,182,80,3,74,38.9,False,True,12,0
12364,male,34,156,65,16,96,40.1,False,True,80,5
12365,female,26,173,71,14,93,40.0,True,False,70,5
12366,male,35,191,94,17,96,40.3,False,True,85,5
12367,female,26,143,41,4,73,39.4,True,False,16,0
12368,female,27,155,52,18,98,40.2,True,False,90,5
12369,female,64,164,67,4,91,39.2,True,False,20,5
12370,female,66,180,75,4,88,38.9,True,False,16,5
12371,male,59,183,88,22,101,40.8,False,True,110,7
12372,female,25,161,62,2,90,38.3,True,False,10,5
12373,female,23,148,52,21,107,40.4,True,False,105,7
12374,female,27,174,77,30,112,40.9,True,False,180,7
12375,male,75,169,72,16,98,40.0,False,True,80,5
12376,female,35,157,61,7,88,39.7,True,False,28,5
12377,female,56,180,76,7,92,39.2,True,False,35,5
12378,male,52,183,87,11,90,39.7,False,True,55,5
12379,male,38,183,81,12,90,39.8,False,True,60,5
12380,male,43,186,84,15,80,40.1,False,True,60,5
12381,male,71,175,82,18,89,40.4,False,True,72,5
12382,female,58,127,40,29,102,40.8,True,False,145,7
12383,male,65,181,80,25,109,40.8,False,True,125,7
12384,male,66,190,89,10,94,39.8,False,True,50,5
12385,male,44,199,99,9,97,40.0,False,True,45,5
12386,female,67,168,64,6,93,39.3,True,False,30,5
12387,female,37,156,53,28,108,40.7,True,False,140,7
12388,female,22,157,59,27,113,40.9,True,False,162,7
12389,female,27,170,67,5,77,39.1,True,False,20,0
12390,female,41,177,69,5,82,39.1,True,False,20,5
12391,female,39,173,72,25,104,40.4,True,False,125,7
12392,female,54,157,54,18,101,40.9,True,False,90,7
12393,female,58,156,56,27,117,40.7,True,False,162,7
12394,male,47,184,82,9,89,39.7,False,True,36,5
12395,male,62,187,94,5,84,39.5,False,True,20,5
12396,male,57,191,96,5,83,39.0,False,True,20,5
12397,male,35,189,97,10,102,40.2,False,True,50,7
12398,male,43,193,96,26,110,40.9,False,True,156,7
12399,male,29,192,98,12,93,40.2,False,True,60,5
12400,female,29,169,63,28,110,40.8,True,False,168,7
12401,male,32,170,78,16,98,40.3,False,True,80,5
12402,female,35,161,62,15,102,40.3,True,False,75,7
12403,male,33,190,92,15,98,40.3,False,True,75,5
12404,female,40,153,51,17,101,40.3,True,False,85,7
12405,female,67,147,49,7,86,39.5,True,False,28,5
12406,female,27,156,55,19,104,40.6,True,False,95,7
12407,male,42,173,81,23,107,40.3,False,True,115,7
12408,male,23,200,107,8,93,39.4,False,True,40,5
12409,male,23,182,82,23,109,40.7,False,True,115,7
12410,male,25,157,67,30,109,40.8,False,True,150,7
12411,male,66,173,74,16,96,40.3,False,True,80,5
12412,male,41,178,78,4,78,39.2,False,True,16,0
12413,male,65,187,90,6,90,39.0,False,True,30,5
12414,male,63,184,86,6,86,39.1,False,True,24,5
12415,female,44,166,60,7,91,39.8,True,False,35,5
12416,male,32,167,66,5,83,39.3,False,True,20,5
12417,female,43,174,74,1,77,37.7,True,False,4,0
12418,female,71,159,60,11,96,39.9,True,False,55,5
12419,male,65,188,90,18,103,40.3,False,True,90,7
12420,male,71,193,93,13,95,39.9,False,True,65,5
12421,male,32,196,96,27,105,40.7,False,True,135,7
12422,male,20,183,86,21,103,40.7,False,True,105,7
12423,female,23,153,55,26,98,40.8,True,False,130,5
12424,male,58,181,85,5,84,39.0,False,True,20,5
12425,female,22,169,60,22,97,40.6,True,False,110,5
12426,female,75,177,72,24,100,40.7,True,False,120,7
12427,female,36,176,74,23,108,40.8,True,False,115,7
12428,male,75,168,65,10,84,39.6,False,True,40,5
12429,male,50,191,88,24,105,40.8,False,True,120,7
12430,male,58,187,93,2,81,38.0,False,True,8,5
12431,male,42,182,78,20,95,40.6,False,True,100,5
12432,male,45,182,88,15,102,40.2,False,True,75,7
12433,male,53,187,89,10,98,39.7,False,True,50,5
12434,male,71,168,68,18,98,40.2,False,True,90,5
12435,male,40,176,78,19,103,40.4,False,True,95,7
12436,female,29,160,60,2,80,38.2,True,False,8,5
12437,male,37,196,91,10,92,40.0,False,True,50,5
12438,female,58,144,42,12,96,40.1,True,False,60,5
12439,male,51,174,74,26,109,40.6,False,True,130,7
12440,male,35,192,92,2,82,38.5,False,True,8,5
12441,male,50,180,78,10,92,39.8,False,True,50,5
12442,female,32,172,70,9,89,39.7,True,False,36,5
12443,female,22,170,68,26,109,40.7,True,False,130,7
12444,female,49,153,58,15,100,39.9,True,False,75,7
12445,male,55,184,88,10,98,39.8,False,True,50,5
12446,male,29,196,92,19,96,40.4,False,True,95,5
12447,male,34,206,103,22,100,40.8,False,True,110,7
12448,female,48,148,45,23,104,40.7,True,False,115,7
12449,female,22,176,69,14,91,40.2,True,False,70,5
12450,male,22,180,79,21,95,40.6,False,True,105,5
12451,male,74,189,96,27,110,41.1,False,True,162,7
12452,male,30,180,84,16,98,40.1,False,True,80,5
12453,female,29,179,73,21,108,40.6,True,False,105,7
12454,male,35,198,99,10,101,40.1,False,True,50,7
12455,male,69,189,93,10,92,39.9,False,True,50,5
12456,female,44,168,66,25,110,40.7,True,False,150,7
12457,male,28,180,79,9,93,39.6,False,True,45,5
12458,female,54,163,67,2,80,38.2,True,False,8,5
12459,female,49,166,66,10,80,40.0,True,False,40,5
12460,male,24,196,93,10,100,40.0,False,True,50,7
12461,male,26,187,84,9,80,39.7,False,True,36,5
12462,female,42,171,68,20,95,40.5,True,False,100,5
12463,male,20,168,68,16,88,40.3,False,True,64,5
12464,male,21,198,101,7,95,39.2,False,True,35,5
12465,male,70,175,83,27,106,40.6,False,True,135,7
12466,female,38,159,58,14,82,40.2,True,False,56,5
12467,female,63,170,71,3,74,38.7,True,False,12,0
12468,male,45,191,92,23,107,40.5,False,True,115,7
12469,female,47,160,53,20,96,40.6,True,False,100,5
12470,female,23,158,53,14,93,40.0,True,False,70,5
12471,female,45,176,76,23,96,40.4,True,False,115,5
12472,female,67,145,52,26,108,40.7,True,False,130,7
12473,female,37,173,64,14,99,40.6,True,False,70,5
12474,female,28,157,59,23,111,41.0,True,False,138,7
12475,male,30,175,74,27,111,40.9,False,True,162,7
12476,male,27,188,95,4,87,38.7,False,True,16,5
12477,female,21,169,70,14,98,40.3,True,False,70,5
12478,male,21,198,94,24,104,40.8,False,True,120,7
12479,female,38,163,70,17,94,40.4,True,False,85,5
12480,female,21,197,91,11,88,39.8,True,False,44,5
12481,female,44,160,59,26,106,40.6,True,False,130,7
12482,male,48,181,87,3,77,38.7,False,True,12,0
12483,male,45,196,98,9,91,40.0,False,True,45,5
12484,male,50,190,93,18,90,40.3,False,True,90,5
12485,female,52,174,71,17,101,40.5,True,False,85,7
12486,female,24,165,59,18,91,40.2,True,False,90,5
12487,male,71,179,84,11,89,39.9,False,True,44,5
12488,female,32,165,63,21,104,40.5,True,False,105,7
12489,male,72,182,90,27,106,41.1,False,True,135,7
12490,male,60,170,76,10,81,39.2,False,True,40,5
12491,male,79,186,88,5,91,39.5,False,True,25,5
12492,female,32,174,63,7,83,39.5,True,False,28,5
12493,male,36,175,70,24,104,40.3,False,True,120,7
12494,male,74,201,108,5,87,38.9,False,True,20,5
12495,female,71,154,58,18,98,40.5,True,False,90,5
12496,female,35,175,63,3,76,38.8,True,False,12,0
12497,male,23,181,85,19,93,40.4,False,True,95,5
12498,male,25,188,89,6,92,39.6,False,True,30,5
12499,male,34,178,77,14,96,40.5,False,True,70,5
12500,female,33,166,62,20,99,40.0,True,False,100,5
12501,male,43,200,104,8,90,39.9,False,True,40,5
12502,female,72,182,74,30,118,41.0,True,False,180,7
12503,male,77,175,79,28,104,41.0,False,True,140,7
12504,male,48,188,86,11,91,39.6,False,True,55,5
12505,male,40,189,89,11,99,40.1,False,True,55,5
12506,male,62,178,78,17,101,40.1,False,True,85,7
12507,female,30,178,77,13,94,40.2,True,False,65,5
12508,male,62,178,79,26,104,40.7,False,True,130,7
12509,male,36,186,85,20,98,40.3,False,True,100,5
12510,female,20,166,66,12,92,39.8,True,False,60,5
12511,male,37,191,90,12,98,39.7,False,True,60,5
12512,female,45,176,76,8,87,39.9,True,False,32,5
12513,male,24,194,94,17,106,40.3,False,True,85,7
12514,female,33,166,65,14,89,40.4,True,False,56,5
12515,male,24,202,94,22,95,40.5,False,True,110,5
12516,male,21,206,105,15,96,40.1,False,True,75,5
12517,female,58,139,43,26,113,40.6,True,False,156,7
12518,female,69,162,65,7,91,39.4,True,False,35,5
12519,female,28,160,63,5,85,39.1,True,False,20,5
12520,female,27,148,50,8,91,39.4,True,False,40,5
12521,female,46,151,51,28,107,41.3,True,False,140,7
12522,female,37,154,55,6,92,39.1,True,False,30,5
12523,female,36,175,68,18,89,40.2,True,False,72,5
12524,female,42,164,61,14,88,40.2,True,False,56,5
12525,male,73,191,98,27,106,40.8,False,True,135,7
12526,male,20,172,73,6,84,39.4,False,True,24,5
12527,female,66,149,55,25,99,40.2,True,False,125,5
12528,female,28,161,56,2,85,38.2,True,False,8,5
12529,male,36,166,66,16,101,40.2,False,True,80,7
12530,female,55,160,61,15,90,40.0,True,False,75,5
12531,male,31,182,83,20,101,40.9,False,True,100,7
12532,male,31,167,67,21,100,40.4,False,True,105,7
12533,female,53,168,64,6,89,39.7,True,False,24,5
12534,male,33,183,81,20,90,40.3,False,True,100,5
12535,female,35,170,63,16,98,40.5,True,False,80,5
12536,female,71,165,67,27,111,41.2,True,False,162,7
12537,female,61,158,60,23,102,40.5,True,False,115,7
12538,female,65,150,54,11,87,40.0,True,False,44,5
12539,female,76,154,59,12,94,40.0,True,False,60,5
12540,male,48,174,79,22,103,40.7,False,True,110,7
12541,female,63,170,70,20,97,40.6,True,False,100,5
12542,male,37,180,85,22,96,40.8,False,True,110,5
12543,female,45,183,72,7,89,39.7,True,False,28,5
12544,male,70,171,79,13,94,39.9,False,True,65,5
